Year,Year Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,% of Total Deaths,
2019,2019,Ureter - Uncertain neoplasms,D41.2,13,328239523,Unreliable,0.00%,
2019,2019,Aortic body and other paraganglia - Uncertain neoplasms,D44.7,13,328239523,Unreliable,0.00%,
2019,2019,Peritoneum - Uncertain neoplasms,D48.4,13,328239523,Unreliable,0.00%,
2019,2019,Beta thalassaemia,D56.1,13,328239523,Unreliable,0.00%,
2019,2019,Sickle-cell trait,D57.3,13,328239523,Unreliable,0.00%,
2019,2019,Paroxysmal nocturnal haemoglobinuria [Marchiafava-Micheli],D59.5,13,328239523,Unreliable,0.00%,
2019,2019,Other specified coagulation defects,D68.8,13,328239523,Unreliable,0.00%,
2019,2019,Other diseases of spleen,D73.8,13,328239523,Unreliable,0.00%,
2019,2019,"Disease of spleen, unspecified",D73.9,13,328239523,Unreliable,0.00%,
2019,2019,Disorders of glycine metabolism,E72.5,13,328239523,Unreliable,0.00%,
2019,2019,Other gangliosidosis,E75.1,13,328239523,Unreliable,0.00%,
2019,2019,"Mental and behavioural disorders due to use of tobacco, dependence syndrome",F17.2,13,328239523,Unreliable,0.00%,
2019,2019,Nonpyogenic meningitis,G03.0,13,328239523,Unreliable,0.00%,
2019,2019,Acute inflammation of orbit,H05.0,13,328239523,Unreliable,0.00%,
2019,2019,"Cardiac septal defect, acquired",I51.0,13,328239523,Unreliable,0.00%,
2019,2019,Atherosclerosis of renal artery,I70.1,13,328239523,Unreliable,0.00%,
2019,2019,Other and unspecified lesions of oral mucosa,K13.7,13,328239523,Unreliable,0.00%,
2019,2019,Fistula of stomach and duodenum,K31.6,13,328239523,Unreliable,0.00%,
2019,2019,"Functional intestinal disorder, unspecified",K59.9,13,328239523,Unreliable,0.00%,
2019,2019,Rectal fistula,K60.4,13,328239523,Unreliable,0.00%,
2019,2019,"Pemphigus, unspecified",L10.9,13,328239523,Unreliable,0.00%,
2019,2019,Pain in joint,M25.5,13,328239523,Unreliable,0.00%,
2019,2019,Behtet disease,M35.2,13,328239523,Unreliable,0.00%,
2019,2019,"Cervical disc disorder, unspecified",M50.9,13,328239523,Unreliable,0.00%,
2019,2019,Other specified conditions associated with female genital organs and menstrual cycle,N94.8,13,328239523,Unreliable,0.00%,
2019,2019,"Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium",O10.0,13,328239523,Unreliable,0.00%,
2019,2019,"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium",O98.8,13,328239523,Unreliable,0.00%,
2019,2019,Newborn affected by other compression of umbilical cord,P02.5,13,328239523,Unreliable,0.00%,
2019,2019,Other specified congenital infectious and parasitic diseases,P37.8,13,328239523,Unreliable,0.00%,
2019,2019,"Termination of pregnancy, newborn",P96.4,13,328239523,Unreliable,0.00%,
2019,2019,Congenital laryngomalacia,Q31.5,13,328239523,Unreliable,0.00%,
2019,2019,Meckel diverticulum,Q43.0,13,328239523,Unreliable,0.00%,
2019,2019,"Other phakomatoses, not elsewhere classified",Q85.8,13,328239523,Unreliable,0.00%,
2019,2019,Conjoined twins,Q89.4,13,328239523,Unreliable,0.00%,
2019,2019,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in traffic accident",V15.9,13,328239523,Unreliable,0.00%,
2019,2019,Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in traffic accident,V59.6,13,328239523,Unreliable,0.00%,
2019,2019,Discharge of firework,W39,13,328239523,Unreliable,0.00%,
2019,2019,Confined to or trapped in a low-oxygen environment,W81,13,328239523,Unreliable,0.00%,
2019,2019,"Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours, undetermined intent",Y16,13,328239523,Unreliable,0.00%,
2019,2019,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",Y19,13,328239523,Unreliable,0.00%,
2019,2019,"Medical procedure, unspecified",Y84.9,13,328239523,Unreliable,0.00%,
2019,2019,Eastern equine encephalitis,A83.2,12,328239523,Unreliable,0.00%,
2019,2019,Candidiasis of other urogenital sites,B37.4,12,328239523,Unreliable,0.00%,
2019,2019,Tonsillar pillar (anterior)(posterior) - Malignant neoplasms,C09.1,12,328239523,Unreliable,0.00%,
2019,2019,Lower-inner quadrant of breast - Malignant neoplasms,C50.3,12,328239523,Unreliable,0.00%,
2019,2019,Labium majus - Malignant neoplasms,C51.0,12,328239523,Unreliable,0.00%,
2019,2019,Scrotum - Malignant neoplasms,C63.2,12,328239523,Unreliable,0.00%,
2019,2019,Dome of bladder - Malignant neoplasms,C67.1,12,328239523,Unreliable,0.00%,
2019,2019,Secondary malignant neoplasm of skin - Malignant neoplasms,C79.2,12,328239523,Unreliable,0.00%,
2019,2019,Cerebral meninges - Uncertain neoplasms,D42.0,12,328239523,Unreliable,0.00%,
2019,2019,"Central nervous system, unspecified - Uncertain neoplasms",D43.9,12,328239523,Unreliable,0.00%,
2019,2019,Other nonautoimmune haemolytic anaemias,D59.4,12,328239523,Unreliable,0.00%,
2019,2019,Von Willebrand disease,D68.0,12,328239523,Unreliable,0.00%,
2019,2019,Acquired coagulation factor deficiency,D68.4,12,328239523,Unreliable,0.00%,
2019,2019,Obesity due to excess calories,E66.0,12,328239523,Unreliable,0.00%,
2019,2019,Other disorders of glycoprotein metabolism,E77.8,12,328239523,Unreliable,0.00%,
2019,2019,Delusional disorder,F22.0,12,328239523,Unreliable,0.00%,
2019,2019,"Extrapyramidal and movement disorder, unspecified",G25.9,12,328239523,Unreliable,0.00%,
2019,2019,"Hereditary and idiopathic neuropathy, unspecified",G60.9,12,328239523,Unreliable,0.00%,
2019,2019,Alcoholic polyneuropathy,G62.1,12,328239523,Unreliable,0.00%,
2019,2019,Autonomic dysreflexia,G90.4,12,328239523,Unreliable,0.00%,
2019,2019,"Rheumatic aortic valve disease, unspecified",I06.9,12,328239523,Unreliable,0.00%,
2019,2019,"Rupture of chordae tendineae, not elsewhere classified",I51.1,12,328239523,Unreliable,0.00%,
2019,2019,"Disease of upper respiratory tract, unspecified",J39.9,12,328239523,Unreliable,0.00%,
2019,2019,Fibrothorax,J94.1,12,328239523,Unreliable,0.00%,
2019,2019,Acute haemorrhagic gastritis,K29.0,12,328239523,Unreliable,0.00%,
2019,2019,Other peritonitis,K65.8,12,328239523,Unreliable,0.00%,
2019,2019,Cellulitis of other sites,L03.8,12,328239523,Unreliable,0.00%,
2019,2019,Felty syndrome,M05.0,12,328239523,Unreliable,0.00%,
2019,2019,Rheumatoid vasculitis,M05.2,12,328239523,Unreliable,0.00%,
2019,2019,"Polyarthritis, unspecified",M13.0,12,328239523,Unreliable,0.00%,
2019,2019,Other disorders resulting from impaired renal tubular function,N25.8,12,328239523,Unreliable,0.00%,
2019,2019,Abscess of prostate,N41.2,12,328239523,Unreliable,0.00%,
2019,2019,"Pre-eclampsia, unspecified",O14.9,12,328239523,Unreliable,0.00%,
2019,2019,Unspecified maternal hypertension,O16,12,328239523,Unreliable,0.00%,
2019,2019,Obstetric blood-clot embolism,O88.2,12,328239523,Unreliable,0.00%,
2019,2019,Death from unspecified obstetric cause occurring more than 42 days but less than one year after delivery,O96.9,12,328239523,Unreliable,0.00%,
2019,2019,Newborn affected by maternal use of tobacco,P04.2,12,328239523,Unreliable,0.00%,
2019,2019,Neonatal candidiasis,P37.5,12,328239523,Unreliable,0.00%,
2019,2019,Malformations of aqueduct of Sylvius,Q03.0,12,328239523,Unreliable,0.00%,
2019,2019,"Renal hypoplasia, unspecified",Q60.5,12,328239523,Unreliable,0.00%,
2019,2019,Other specified congenital musculoskeletal deformities,Q68.8,12,328239523,Unreliable,0.00%,
2019,2019,Other chronic pain,R52.2,12,328239523,Unreliable,0.00%,
2019,2019,"Hyperglycaemia, unspecified",R73.9,12,328239523,Unreliable,0.00%,
2019,2019,"Pedal cyclist injured in collision with fixed or stationary object, driver injured in traffic accident",V17.4,12,328239523,Unreliable,0.00%,
2019,2019,"Motorcycle rider injured in collision with pedestrian or animal, unspecified motorcycle rider injured in traffic accident",V20.9,12,328239523,Unreliable,0.00%,
2019,2019,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,V29.0,12,328239523,Unreliable,0.00%,
2019,2019,"Car occupant injured in collision with fixed or stationary object, driver injured in nontraffic accident",V47.0,12,328239523,Unreliable,0.00%,
2019,2019,"Occupant of pick-up truck or van injured in noncollision transport accident, person injured while boarding or alighting",V58.4,12,328239523,Unreliable,0.00%,
2019,2019,Intentional self-harm by explosive material,X75,12,328239523,Unreliable,0.00%,
2019,2019,Assault by gases and vapours,X88,12,328239523,Unreliable,0.00%,
2019,2019,Assault by pushing from high place,Y01,12,328239523,Unreliable,0.00%,
2019,2019,"Listeriosis, unspecified",A32.9,11,328239523,Unreliable,0.00%,
2019,2019,Disseminated herpesviral disease,B00.7,11,328239523,Unreliable,0.00%,
2019,2019,Other forms of herpesviral infection,B00.8,11,328239523,Unreliable,0.00%,
2019,2019,Acute hepatitis B without delta-agent with hepatic coma,B16.2,11,328239523,Unreliable,0.00%,
2019,2019,HIV disease with Burkitt lymphoma,B21.1,11,328239523,Unreliable,0.00%,
2019,2019,Uvula - Malignant neoplasms,C05.2,11,328239523,Unreliable,0.00%,
2019,2019,Sphenoidal sinus - Malignant neoplasms,C31.3,11,328239523,Unreliable,0.00%,
2019,2019,Overlapping lesion of female genital organs - Malignant neoplasms,C57.8,11,328239523,Unreliable,0.00%,
2019,2019,Lateral wall of bladder - Malignant neoplasms,C67.2,11,328239523,Unreliable,0.00%,
2019,2019,Retina - Malignant neoplasms,C69.2,11,328239523,Unreliable,0.00%,
2019,2019,Lacrimal gland and duct - Malignant neoplasms,C69.5,11,328239523,Unreliable,0.00%,
2019,2019,Chronic monocytic leukaemia - Malignant neoplasms,C93.1,11,328239523,Unreliable,0.00%,
2019,2019,Intraductal carcinoma in situ - In situ neoplasms,D05.1,11,328239523,Unreliable,0.00%,
2019,2019,Other respiratory organs - Uncertain neoplasms,D38.5,11,328239523,Unreliable,0.00%,
2019,2019,Thyroid gland - Uncertain neoplasms,D44.0,11,328239523,Unreliable,0.00%,
2019,2019,Skin - Uncertain neoplasms,D48.5,11,328239523,Unreliable,0.00%,
2019,2019,Protein deficiency anaemia,D53.0,11,328239523,Unreliable,0.00%,
2019,2019,"Acquired haemolytic anaemia, unspecified",D59.9,11,328239523,Unreliable,0.00%,
2019,2019,"Haemorrhagic condition, unspecified",D69.9,11,328239523,Unreliable,0.00%,
2019,2019,Selective deficiency of immunoglobulin G [IgG] subclasses,D80.3,11,328239523,Unreliable,0.00%,
2019,2019,Nontoxic single thyroid nodule,E04.1,11,328239523,Unreliable,0.00%,
2019,2019,"Insulin-dependent diabetes mellitus, with other specified complications",E10.6,11,328239523,Unreliable,0.00%,
2019,2019,"Unspecified diabetes mellitus, with ophthalmic complications",E14.3,11,328239523,Unreliable,0.00%,
2019,2019,Congenital adrenogenital disorders associated with enzyme deficiency,E25.0,11,328239523,Unreliable,0.00%,
2019,2019,"Heredofamilial amyloidosis, unspecified",E85.2,11,328239523,Unreliable,0.00%,
2019,2019,Alkalosis,E87.3,11,328239523,Unreliable,0.00%,
2019,2019,"Mental and behavioural disorders due to use of opioids, withdrawal state",F11.3,11,328239523,Unreliable,0.00%,
2019,2019,"Eating disorder, unspecified",F50.9,11,328239523,Unreliable,0.00%,
2019,2019,Essential tremor,G25.0,11,328239523,Unreliable,0.00%,
2019,2019,Other specified myopathies,G72.8,11,328239523,Unreliable,0.00%,
2019,2019,Coronary artery aneurysm,I25.4,11,328239523,Unreliable,0.00%,
2019,2019,Other forms of acute pericarditis,I30.8,11,328239523,Unreliable,0.00%,
2019,2019,Other specified peripheral vascular diseases,I73.8,11,328239523,Unreliable,0.00%,
2019,2019,"Naevus, non-neoplastic",I78.1,11,328239523,Unreliable,0.00%,
2019,2019,Oedema of larynx,J38.4,11,328239523,Unreliable,0.00%,
2019,2019,"Pleural condition, unspecified",J94.9,11,328239523,Unreliable,0.00%,
2019,2019,"Gastrojejunal ulcer, chronic or unspecified with perforation",K28.5,11,328239523,Unreliable,0.00%,
2019,2019,Ulcerative (chronic) enterocolitis,K51.0,11,328239523,Unreliable,0.00%,
2019,2019,Pemphigus vulgaris,L10.0,11,328239523,Unreliable,0.00%,
2019,2019,Aortic arch syndrome [Takayasu],M31.4,11,328239523,Unreliable,0.00%,
2019,2019,"Inflammatory spondylopathy, unspecified",M46.9,11,328239523,Unreliable,0.00%,
2019,2019,Low back pain,M54.5,11,328239523,Unreliable,0.00%,
2019,2019,"Unspecified nephritic syndrome, focal and segmental glomerular lesions",N05.1,11,328239523,Unreliable,0.00%,
2019,2019,"Nephropathy induced by unspecified drug, medicament or biological substance",N14.2,11,328239523,Unreliable,0.00%,
2019,2019,Other specified disorders of bladder,N32.8,11,328239523,Unreliable,0.00%,
2019,2019,"Eclampsia, unspecified as to time period",O15.9,11,328239523,Unreliable,0.00%,
2019,2019,Deep phlebothrombosis in pregnancy,O22.3,11,328239523,Unreliable,0.00%,
2019,2019,Neonatal hypertension,P29.2,11,328239523,Unreliable,0.00%,
2019,2019,Other congenital hydrocephalus,Q03.8,11,328239523,Unreliable,0.00%,
2019,2019,Atresia of oesophagus without fistula,Q39.0,11,328239523,Unreliable,0.00%,
2019,2019,Congenital tracheo-oesophageal fistula without atresia,Q39.2,11,328239523,Unreliable,0.00%,
2019,2019,Other congenital malformations of liver,Q44.7,11,328239523,Unreliable,0.00%,
2019,2019,Congenital posterior urethral valves,Q64.2,11,328239523,Unreliable,0.00%,
2019,2019,"Other congenital malformations of spine, not associated with scoliosis",Q76.4,11,328239523,Unreliable,0.00%,
2019,2019,Other congenital malformations of abdominal wall,Q79.5,11,328239523,Unreliable,0.00%,
2019,2019,Other congenital malformations of musculoskeletal system,Q79.8,11,328239523,Unreliable,0.00%,
2019,2019,Unspecified haematuria,R31,11,328239523,Unreliable,0.00%,
2019,2019,Other specified abnormal findings of blood chemistry,R79.8,11,328239523,Unreliable,0.00%,
2019,2019,"Pedestrian injured in collision with other nonmotor vehicle, nontraffic accident",V06.0,11,328239523,Unreliable,0.00%,
2019,2019,"Pedal cyclist injured in collision with fixed or stationary object, unspecified pedal cyclist injured in traffic accident",V17.9,11,328239523,Unreliable,0.00%,
2019,2019,"Car occupant injured in noncollision transport accident, unspecified car occupant injured in nontraffic accident",V48.3,11,328239523,Unreliable,0.00%,
2019,2019,"Occupant of heavy transport vehicle injured in noncollision transport accident, passenger injured in traffic accident",V68.6,11,328239523,Unreliable,0.00%,
2019,2019,Rider or occupant injured in other and unspecified transport accidents,V80.9,11,328239523,Unreliable,0.00%,
2019,2019,Person on outside of special agricultural vehicle injured in nontraffic accident,V84.7,11,328239523,Unreliable,0.00%,
2019,2019,Person injured in collision between railway train or railway vehicle and car (traffic),V87.6,11,328239523,Unreliable,0.00%,
2019,2019,"Water-transport-related drowning and submersion without accident to watercraft, other unpowered watercraft, surf-board, or windsurfer",V92.8,11,328239523,Unreliable,0.00%,
2019,2019,Exposure to high and low air pressure and changes in air pressure,W94,11,328239523,Unreliable,0.00%,
2019,2019,Opioids and related analgesics,Y45.0,11,328239523,Unreliable,0.00%,
2019,2019,Other specified misadventures during surgical and medical care,Y65.8,11,328239523,Unreliable,0.00%,
2019,2019,Sequelae of other and unspecified transport accidents,Y85.9,11,328239523,Unreliable,0.00%,
2019,2019,Sequelae of war operations,Y89.1,11,328239523,Unreliable,0.00%,
2019,2019,Listerial septicaemia,A32.7,10,328239523,Unreliable,0.00%,
2019,2019,Meningococcal meningitis,A39.0,10,328239523,Unreliable,0.00%,
2019,2019,HIV disease resulting in unspecified infectious or parasitic disease,B20.9,10,328239523,Unreliable,0.00%,
2019,2019,Invasive pulmonary aspergillosis,B44.0,10,328239523,Unreliable,0.00%,
2019,2019,Overlapping lesion of colon - Malignant neoplasms,C18.8,10,328239523,Unreliable,0.00%,
2019,2019,Subglottis - Malignant neoplasms,C32.2,10,328239523,Unreliable,0.00%,
2019,2019,"Malignant melanoma of eyelid, including canthus - Malignant neoplasms",C43.1,10,328239523,Unreliable,0.00%,
2019,2019,Overlapping lesion of bladder - Malignant neoplasms,C67.8,10,328239523,Unreliable,0.00%,
2019,2019,Spinal meninges - Malignant neoplasms,C70.1,10,328239523,Unreliable,0.00%,
2019,2019,"Lymph nodes of head, face and neck - Malignant neoplasms",C77.0,10,328239523,Unreliable,0.00%,
2019,2019,Acute panmyelosis - Malignant neoplasms,C94.4,10,328239523,Unreliable,0.00%,
2019,2019,"Bone and articular cartilage, unspecified - Benign neoplasms",D16.9,10,328239523,Unreliable,0.00%,
2019,2019,Idiopathic aplastic anaemia,D61.3,10,328239523,Unreliable,0.00%,
2019,2019,"Immunodeficiency with predominantly antibody defects, unspecified",D80.9,10,328239523,Unreliable,0.00%,
2019,2019,Other hyperphenylalaninaemias,E70.1,10,328239523,Unreliable,0.00%,
2019,2019,Disorders of phosphorus metabolism,E83.3,10,328239523,Unreliable,0.00%,
2019,2019,"Mental and behavioural disorders due to use of opioids, residual and late-onset psychotic disorder",F11.7,10,328239523,Unreliable,0.00%,
2019,2019,Generalized anxiety disorder,F41.1,10,328239523,Unreliable,0.00%,
2019,2019,Other specified diseases of spinal cord,G95.8,10,328239523,Unreliable,0.00%,
2019,2019,"Embolism and thrombosis of arteries of extremities, unspecified",I74.4,10,328239523,Unreliable,0.00%,
2019,2019,Unspecified haemorrhoids without complication,I84.9,10,328239523,Unreliable,0.00%,
2019,2019,"Disorder of vein, unspecified",I87.9,10,328239523,Unreliable,0.00%,
2019,2019,Other pneumothorax,J93.8,10,328239523,Unreliable,0.00%,
2019,2019,Diverticular disease of small intestine with perforation and abscess,K57.0,10,328239523,Unreliable,0.00%,
2019,2019,Anal abscess,K61.0,10,328239523,Unreliable,0.00%,
2019,2019,Stage III decubitus ulcer,L89.2,10,328239523,Unreliable,0.00%,
2019,2019,Staphylococcal arthritis and polyarthritis,M00.0,10,328239523,Unreliable,0.00%,
2019,2019,Spondylolisthesis,M43.1,10,328239523,Unreliable,0.00%,
2019,2019,Other spondylosis with myelopathy,M47.1,10,328239523,Unreliable,0.00%,
2019,2019,Other cervical disc degeneration,M50.3,10,328239523,Unreliable,0.00%,
